,drug_name,Deregulated nutrient sensing count,Deregulated nutrient sensing count marg,Deregulated nutrient sensing,Deregulated nutrient sensing marg,Cmap pAGE Deregulated nutrient sensing level1,Cmap pAGE Deregulated nutrient sensing level2,Cmap pAGE Deregulated nutrient sensing level3,Cmap pAGE Deregulated nutrient sensing level4,Cmap pAGE Deregulated nutrient sensing level5,Cmap pAGE Deregulated nutrient sensing level1 z_score,Cmap pAGE Deregulated nutrient sensing level2 z_score,Cmap pAGE Deregulated nutrient sensing level3 z_score,Cmap pAGE Deregulated nutrient sensing level4 z_score,Cmap pAGE Deregulated nutrient sensing level5 z_score
177,(r)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
178,amuvatinib,3,1,"[1, 2, 4]",[3],-0.4285714285714285,-0.6363636363636364,-0.5384615384615384,-0.3684210526315789,-0.4468085106382978,-1.1338934190276817,-2.1105794120443453,-1.9414506867883017,-1.6059101370939324,-3.0631648214557856
179,sibrotuzumab,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
180,eflapegrastim,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
181,"n-[3-[(1-aminoethyl)(hydroxy)phosphoryl]-2-(1,1'-biphenyl-4-ylmethyl)propanoyl]alanine",3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
182,tg-100801,3,0,"[2, 3, 4]",[],0.1428571428571428,-0.0909090909090909,0.0769230769230769,-0.1578947368421052,-0.3191489361702128,0.3779644730092272,-0.3015113445777636,0.2773500981126146,-0.6882472016116853,-2.1879748724684185
183,tirofiban,3,0,"[1, 4, 5]",[],0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.1063829787234042,0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-0.7293249574894728
184,omalizumab,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
185,"2-(methylamino)-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
186,imc-1c11,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
187,4-amino-n-[4-(benzyloxy)phenyl]butanamide,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
188,n-[4-(benzyloxy)phenyl]glycinamide,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
189,"2-amino-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
190,4-nitrophenyl phosphate,3,1,"[2, 3, 4]",[1],,,,,,0.0,0.0,0.0,0.0,0.0
191,epratuzumab,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
192,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2h)-one",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
193,lenograstim,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
194,{4-[(2r)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
195,"1,2,5-thiadiazolidin-3-one-1,1-dioxide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
196,homoserine lactone,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
197,"adenosine-5'-[beta, gamma-methylene]triphosphate",2,1,"[1, 3]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
198,"n(2)-carbamimidoyl-n-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1h-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-d-leucinamide",2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
199,1-(2-deoxy-5-o-phosphono-beta-d-erythro-pentofuranosyl)-4-methyl-1h-indole,2,2,"[1, 2]","[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
200,"{4-[2,2-bis(5-methyl-1,2,4-oxadiazol-3-yl)-3-phenylpropyl]phenyl}sulfamic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
201,"[4-(1,3,2-dioxaborolan-2-yloxy)methyl]benzamidine",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
202,ferric maltol,2,2,"[1, 4]","[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
203,2-((9h-purin-6-ylthio)methyl)-5-chloro-3-(2-methoxyphenyl)quinazolin-4(3h)-one,2,2,"[1, 4]","[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
204,"4-(1,3,2-dioxaborolan-2-yloxy)butan-1-aminium",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
205,4'-deoxy-4'-acetylyamino-pyridoxal-5'-phosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
206,follitropin,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
207,"3-fluoro-4-[2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8,-tetrahydro-naphtalen-2-yl)-acetylamino]-benzoic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
208,gemtuzumab ozogamicin,2,0,"[2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
209,favid,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
210,erythropoietin,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
211,"hexane-1,6-diol",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
212,sr12813,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
213,2-(oxalyl-amino)-benzoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
214,milrinone,2,1,"[1, 2]",[3],-0.4285714285714285,-0.2727272727272727,-0.0769230769230769,-0.1578947368421052,0.1063829787234042,-1.1338934190276817,-0.9045340337332908,-0.2773500981126146,-0.6882472016116853,0.7293249574894728
215,teplizumab,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
216,"5-(4-chloro-5-phenyl-3-thienyl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
217,n-[3-(n'-hydroxycarboxamido)-2-(2-methylpropyl)-propanoyl]-o-tyrosine-n-methylamide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
218,"2-(6-hydroxy-1,3-benzothiazol-2-yl)-1,3-thiazol-4(5h)-one",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
219,eptifibatide,2,0,"[1, 4]",[],-0.1428571428571428,-0.4545454545454545,-0.5384615384615384,-0.2631578947368421,-0.2340425531914893,-0.3779644730092272,-1.507556722888818,-1.9414506867883017,-1.1470786693528088,-1.60451490647684
220,entrectinib,2,2,"[2, 4]","[3, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
221,"(6ar,11as,11br)-10-acetyl-9-hydroxy-7,7-dimethyl-2,6,6a,7,11a,11b-hexahydro-11h-pyrrolo[1',2':2,3]isoindolo[4,5,6-cd]indol-11-one",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
222,"5-(3-hydroxyphenyl)isothiazol-3(2h)-one 1,1-dioxide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
223,darbepoetin alfa,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
224,dibromotyrosine,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
225,zofenopril,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
226,compound 19,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
227,n-[(4-hydroxy-8-iodoisoquinolin-3-yl)carbonyl]glycine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
228,heptanoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
229,"3-(carboxymethoxy)thieno[2,3-b]pyridine-2-carboxylic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
230,"diamino-n-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
231,keyhole limpet hemocyanin,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
232,anagrelide,2,0,"[1, 2]",[],-0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.1578947368421052,-0.0212765957446808,-0.3779644730092272,0.3015113445777636,-0.2773500981126146,-0.6882472016116853,-0.1458649914978945
233,"1d-myo-inositol 1,4,5-trisphosphate",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
234,imidazole,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
235,daprodustat,2,1,"[3, 4]",[1],,,,,,0.0,0.0,0.0,0.0,0.0
236,isopentyl pyrophosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
237,phosphonic acid 2-dodecanoylamino-hexyl ester propyl ester,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
238,"s-[(1-hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1h-pyrrol-3-yl)methyl] methanesulfonothioate",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
239,s-(methylmercury)-l-cysteine,2,0,"[1, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
240,n-hydroxy-2-[4-(4-phenoxy-benzenesulfonyl)-tetrahydro-pyran-4-yl]-acetamide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
241,l-cysteic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
242,"1,3,2-dioxaborolan-2-ol",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
243,propanoic acid,2,2,"[3, 5]","[2, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
244,[[1-[n-hydroxy-acetamidyl]-3-methyl-butyl]-carbonyl-leucinyl]-alanine ethyl ester,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
245,(4s)-5-[[(2s)-1-[[(2s)-1-amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
246,girentuximab,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
247,glisoxepide,2,1,"[3, 4]",[1],,,,,,0.0,0.0,0.0,0.0,0.0
248,5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
249,4-[[(2s)-1-[[6-[(1-amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
250,methoxy polyethylene glycol-epoetin beta,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
251,"5-(4-methoxybiphenyl-3-yl)-1,2,5-thiadiazolidin-3-one 1,1-dioxide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
252,"5-(2-fluoro-5-{(1e)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
253,palivizumab,2,2,"[2, 4]","[3, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
254,pyrethrum extract,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
255,"[(3s)-3-(methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
256,"2-tert-butyl-9-fluoro-1,6-dihydrobenzo[h]imidazo[4,5-f]isoquinolin-7-one",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
257,lonapegsomatropin,2,0,"[2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
258,"{4-[(2s,4e)-2-(1,3-benzothiazol-2-yl)-2-(1h-1,2,3-benzotriazol-1-yl)-5-phenylpent-4-enyl]phenyl}(difluoro)methylphosphonic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
259,1-o-octyl-2-heptylphosphonyl-sn-glycero-3-phosphoethanolamine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
260,lefradafiban,2,1,"[4, 5]",[1],,,,,,0.0,0.0,0.0,0.0,0.0
261,cetuximab,2,2,"[2, 4]","[3, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
262,isis 113715,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
263,urofollitropin,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
264,corifollitropin alfa,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
265,sn-glycerol 3-phosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
266,1-decyl-3-trifluoro ethyl-sn-glycero-2-phosphomethanol,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
267,abaloparatide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
268,{4-[(2s)-2-({[(1s)-1-carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
269,6-hydroxyuridine-5'-phosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
270,brigatinib,2,2,"[2, 4]","[1, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
271,"5h-pyrrolo[3,2-d]pyrimidin-4-amine",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
272,6-chloro-3-(3-methylisoxazol-5-yl)-4-phenylquinolin-2(1h)-one,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
273,2-[2-(2-cyclohexyl-2-guanidino-acetylamino)-acetylamino]-n-(3-mercapto-propyl)-propionamide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
274,5-o-phosphono-alpha-d-ribofuranosyl diphosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
275,gem-231,2,0,"[2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
276,5-cyano-furan-2-carboxylic acid [5-hydroxymethyl-2-(4-methyl-piperidin-1-yl)-phenyl]-amide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
277,candoxatril,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
278,levothyroxine,2,0,"[4, 5]",[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.1578947368421052,0.0638297872340425,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.6882472016116853,0.4375949744936836
279,"4-[(1e,7e)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
280,evinacumab,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
281,tetrafluoroaluminate ion,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
282,chlorobutanol,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
283,fludarabine,2,0,"[4, 5]",[],-0.1428571428571428,0.2727272727272727,0.2307692307692307,0.0526315789473684,0.1489361702127659,-0.3779644730092272,0.9045340337332908,0.8320502943378437,0.2294157338705617,1.0210549404852618
284,pyruvaldehyde,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
285,5-iodotubercidin,2,1,"[1, 5]",[2],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,-0.0526315789473684,0.0212765957446808,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,-0.2294157338705617,0.1458649914978945
286,4-(hydroxymethyl)benzamidine,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
287,caffeine,2,0,"[1, 2]",[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,-0.0638297872340425,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,-0.4375949744936836
288,peginesatide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
289,teriparatide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
290,"cp-166572, 2-hydroxymethyl-4-(4-n,n-dimethylaminosulfonyl-1-piperazino)-pyrimidine",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
291,tecastemizole,2,1,"[1, 2]",[3],-0.7142857142857143,-0.6363636363636364,-0.5384615384615384,-0.5789473684210527,-0.3191489361702128,-1.8898223650461363,-2.1105794120443453,-1.9414506867883017,-2.5235730725761796,-2.1879748724684185
292,invert sugar,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
293,n-acetyl-l-phenylalanyl-4-[difluoro(phosphono)methyl]-l-phenylalaninamide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
294,4-carbamoyl-4-{[6-(difluoro-phosphono-methyl)-naphthalene-2-carbonyl]-amino}-butyric acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
295,omapatrilat,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
296,5-[3-(benzylamino)phenyl]-4-bromo-3-(carboxymethoxy)thiophene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
297,"7-(1,1-dioxo-1h-benzo[d]isothiazol-3-yloxymethyl)-2-(oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]pyran-3-carboxylic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
298,"n,n'-dimethyl-n-(acetyl)-n'-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)ethylenediamine",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
299,"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
300,bms184394,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
301,moxetumomab pasudotox,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
302,n-tridecanoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
303,tg100-115,2,2,"[1, 4]","[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
304,(4-{(2s)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
305,"2-(oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]pyran-3-carboxylic acid",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
306,4-phosphonooxy-phenyl-methyl-[4-phosphonooxy]benzen,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
307,sr11254,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
308,p1-(5'-adenosyl)p5-(5'-(3'azido-3'-deoxythymidyl))pentaphosphate,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
309,4-bromo-3-(carboxymethoxy)-5-phenylthiophene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
310,chenodeoxycholic acid,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
311,sd118,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
312,4-bromo-3-(carboxymethoxy)-5-[3-(cyclohexylamino)phenyl]thiophene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
313,dequalinium,2,0,"[1, 2]",[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,-0.0212765957446808,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,-0.1458649914978945
314,6-(difluoro-phosphono-methyl)-naphthalene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
315,pnu177836,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
316,xl228,2,1,"[4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
317,"(4-{4-[(tert-butoxycarbonyl)amino]-2,2-bis(ethoxycarbonyl)butyl}phenyl)sulfamic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
318,amgn-0007,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
319,"(3r)-methylcarbamoyl-7-sulfoamino-3,4-dihydro-1h-isoquinoline-2-carboxylic acid benzyl ester",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
320,magnesium gluconate,2,2,"[1, 2]","[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
321,ic261,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
322,2-[(7-hydroxy-naphthalen-1-yl)-oxalyl-amino]-benzoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
323,"2',3'-dideoxythymidine-5'-monophosphate",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
324,3-(benzyloxy)pyridin-2-amine,2,2,"[1, 2]","[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
325,5-(3-{3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]propenyl}phenyl)-4-(hydroxymethyl)isoxazole-3-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
326,3-(oxalyl-amino)-naphthalene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
327,3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
328,etelcalcetide,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
329,{[7-(difluoro-phosphono-methyl)-naphthalen-2-yl]-difluoro-methyl}-phosphonic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
330,"3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid [4-(thiazol-2-ylsulfamoyl)-phenyl]-amide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
331,"3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid dimethylamide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
332,"3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid (4-sulfamoyl-phenyl)-amide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
333,novo nordisk a/s compound,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
334,ronacaleret,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
335,(3-carboxy-2-(r)-hydroxy-propyl)-trimethyl-ammonium,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
336,denosumab,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
337,4-bromo-3-(carboxymethoxy)-5-(4-hydroxyphenyl)thiophene-2-carboxylic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
338,ibudilast,2,0,"[2, 5]",[],0.4285714285714285,0.1818181818181818,0.1538461538461538,0.2105263157894736,0.2127659574468085,1.1338934190276817,0.6030226891555273,0.5547001962252291,0.9176629354822472,1.4586499149789456
339,2-[{4-[(2s)-2-{[(allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
340,azelaic acid,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
341,brefeldin a,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
342,dodecyl-alpha-d-maltoside,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
343,nisoxetine,2,1,"[3, 4]",[5],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,-0.0526315789473684,0.1914893617021276,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,-0.2294157338705617,1.312784923481051
344,l-myo-inositol-1-phosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
345,fostamatinib,2,2,"[1, 2]","[3, 4]",0.1428571428571428,0.2727272727272727,0.2307692307692307,0.0526315789473684,0.1489361702127659,0.3779644730092272,0.9045340337332908,0.8320502943378437,0.2294157338705617,1.0210549404852618
346,(4-ethylphenyl)sulfamic acid,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
347,to-901317,2,1,"[1, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
348,ibandronate,2,1,"[3, 4]",[1],,,,,,0.0,0.0,0.0,0.0,0.0
349,imipenem,2,0,"[2, 3]",[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,0.0212765957446808,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,0.1458649914978945
350,1-methyl-3-phenyl-1h-pyrazol-5-ylsulfamic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
351,ethanolamine oleate,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
