,drug_name,Telomere attrition count,Telomere attrition count marg,Telomere attrition,Telomere attrition marg,Cmap pAGE Telomere attrition level1,Cmap pAGE Telomere attrition level2,Cmap pAGE Telomere attrition level3,Cmap pAGE Telomere attrition level4,Cmap pAGE Telomere attrition level5,Cmap pAGE Telomere attrition level1 z_score,Cmap pAGE Telomere attrition level2 z_score,Cmap pAGE Telomere attrition level3 z_score,Cmap pAGE Telomere attrition level4 z_score,Cmap pAGE Telomere attrition level5 z_score
192,2-(4-carcoxy-5-isopropylthiazolyl)benzopiperidine,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
193,"2-amino-5-[3-(1-ethyl-1h-pyrazol-5-yl)-1h-pyrrolo[2,3-b]pyridin-5-yl]-n,n-dimethylbenzamide",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
194,nor-noha,2,1,"[3, 4]",[5],,,,,,0,0,0.0,0.0,0.0
195,2-[2-(2-cyclohexyl-2-guanidino-acetylamino)-acetylamino]-n-(3-mercapto-propyl)-propionamide,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
196,"2-(4-fluorophenyl)-n-{[3-fluoro-4-(1h-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
197,prx-07034,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
198,3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
199,n-cyclohexyl-n'-(4-iodophenyl)urea,2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
200,"(3r)-n-(4-chlorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
201,"[(3r)-7-nitro-1,2,3,4-tetrahydroisoquinolin-3-yl]methanol",2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
202,descarboxy-nor-n(omega)-hydroxy-l-arginine,2,1,"[3, 4]",[5],,,,,,0,0,0.0,0.0,0.0
203,p1-(5'-adenosyl)p5-(5'-thymidyl)pentaphosphate,2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
204,pd-166326,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
205,xl228,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
206,nidufexor,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
207,"inositol 1,3,4,5-tetrakisphosphate",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
208,"cis-[4,5-bis-(4-chlorophenyl)-2-(2-isopropoxy-4-methoxyphenyl)-4,5-dihyd roimidazol-1-yl]-piperazin-1-yl-methanone",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
209,(2e)-n-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
210,lerafaon,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
211,3'-deoxy-3'-aminothymidine monophosphate,2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
212,1-[1-(3-aminophenyl)-3-tert-butyl-1h-pyrazol-5-yl]-3-phenylurea,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
213,ridaforolimus,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
214,rimiducid,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
215,1-[4-(pyridin-4-yloxy)phenyl]-3-[3-(trifluoromethyl)phenyl]urea,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
216,amuvatinib,2,1,"[1, 2]",[5],0.0,0.0,-1.0,0.25,0.1052631578947368,0,0,-1.0,0.7071067811865476,0.4588314677411235
217,tropifexor,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
218,2'-deoxy-n-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate),2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
219,tivantinib,2,0,"[1, 2]",[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
220,cedazuridine,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
221,"1-[2-deoxyribofuranosyl]-2,4-difluoro-5-methyl-benzene-5'monophosphate",2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
222,p1-(5'-adenosyl)p5-(5'-(3'azido-3'-deoxythymidyl))pentaphosphate,2,0,"[4, 5]",[],,,,,,0,0,0.0,0.0,0.0
223,anti-ox40 antibody bms 986178,2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
224,fexaramine,2,0,"[3, 4]",[],0.0,0.0,-1.0,-0.25,0.1578947368421052,0,0,-1.0,-0.7071067811865476,0.6882472016116853
225,daridorexant,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
226,pimecrolimus,2,0,"[1, 2]",[],0.0,0.0,1.0,0.0,0.0526315789473684,0,0,1.0,0.0,0.2294157338705617
227,(2s)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-isopropyl-9h-purin-2-yl}amino)-3-methyl-1-butanol,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
228,"1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
229,"3-[(1e,7e)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",2,0,"[3, 4]",[],,,,,,0,0,0.0,0.0,0.0
230,avotaciclib,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
231,nelipepimut-s,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
232,archexin,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
233,"5-(5-chloro-7h-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1h-imidazo[4,5-c]pyridine",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
234,gsk-1059615,2,0,"[1, 2]",[],0.0,0.0,-1.0,-0.5,-0.3684210526315789,0,0,-1.0,-1.4142135623730951,-1.6059101370939324
235,"cis-[4,5-bis-(4-bromophenyl)-2-(2-ethoxy-4-methoxyphenyl)-4,5-dihydroimidazol-1-yl]-[4-(2-hydroxyethyl)piperazin-1-yl]methanone",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
236,[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
237,ingenol mebutate,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
238,"n-[2-(5-methyl-4h-1,2,4-triazol-3-yl)phenyl]-7h-pyrrolo[2,3-d]pyrimidin-4-amine",2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
239,perifosine,2,0,"[1, 2]",[],,,,,,0,0,0.0,0.0,0.0
240,4-sulfonamide-[1-(4-aminobutane)]benzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
241,"4-{4-[4-(3-aminopropoxy)phenyl]-1h-pyrazol-5-yl}-6-chlorobenzene-1,3-diol",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
242,tofisopam,1,1,[1],[2],0.0,0.0,1.0,0.25,-0.2631578947368421,0,0,1.0,0.7071067811865476,-1.1470786693528088
243,"n-(cyclopropylmethyl)-4-(methyloxy)-3-({5-[3-(3-pyridinyl)phenyl]-1,3-oxazol-2-yl}amino)benzenesulfonamide",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
244,pegdinetanib,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
245,"2-amino-4-fluoro-5-[(1-methyl-1h-imidazol-2-yl)sulfanyl]-n-(1,3-thiazol-2-yl)benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
246,"6-hydroxy-1,3-benzothiazole-2-sulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
247,"al-6619, [2h-thieno[3,2-e]-1,2-thiazine-6-sulfonamide,2-(3-hydroxyphenyl)-3-(4-morpholinyl)-, 1,1-dioxide]",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
248,"7-(5-deoxy-beta-d-ribofuranosyl)-5-iodo-7h-pyrrolo[2,3-d]pyrimidin-4-amine",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
249,papaverine,1,1,[2],[1],0.0,0.0,1.0,0.5,-0.0526315789473684,0,0,1.0,1.4142135623730951,-0.2294157338705617
250,trilaciclib,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
251,2'-deoxycytidine,1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
252,"[3,5-dibromo-4-(4-hydroxy-3-phenethylcarbamoyl-phenoxy)-phenyl]-acetic acid",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
253,"2-(methylamino)-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
254,arecoline,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
255,vericiguat,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
256,cediranib,1,0,[3],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
257,"1-{(1r,2s)-2-hydroxy-1-[2-(2-naphthyloxy)ethyl]propyl}-1h-imidazone-4-carboxamide",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
258,5-[4-(dimethylamino)phenyl]-6-[(6-morpholin-4-ylpyridin-3-yl)ethynyl]pyrimidin-4-amine,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
259,1-((1r)-1-(hydroxymethyl)-3-{6-[(3-phenylpropanoyl)amino]-1h-indol-1-yl}propyl)-1h-imidazole-4-carboxamide,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
260,sobetirome,1,0,[3],[],0.0,0.0,1.0,0.75,0.0526315789473684,0,0,1.0,2.121320343559643,0.2294157338705617
261,sodium acetate,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
262,lucatumumab,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
263,"4-[(3-chloro-4-{[(2r)-3,3,3-trifluoro-2-hydroxy-2-methylpropanoyl]amino}phenyl)sulfonyl]-n,n-dimethylbenzamide",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
264,2-chloro-5-[(1s)-1-hydroxy-3-oxo-2h-isoindol-1-yl]benzenesulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
265,erdosteine,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
266,eprotirome,1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
267,nebularine,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
268,fostamatinib,1,1,[5],[2],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
269,"2-[(2,4-dichlorobenzoyl)amino]-5-(pyrimidin-2-yloxy)benzoic acid",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
270,gc-24,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
271,rimtuzalcap,1,1,[2],[1],,,,,,0,0,0.0,0.0,0.0
272,cibacron blue,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
273,"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
274,decitabine,1,0,[4],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
275,denibulin,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
276,"2-amino-n-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4h-1,2,4-triazol-3-yl)sulfanyl]benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
277,mb07811,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
278,ore-1001,1,1,[4],[5],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
279,dansylamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
280,"1-n-(4-sulfamoylphenyl-ethyl)-2,4,6-trimethylpyridinium",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
281,"(1s)-1,2,3,4-tetrahydro-benzo[c]phenanthrene-2,3,4-triol",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
282,dexrazoxane,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
283,tanaproget,1,0,[3],[],0.0,0.0,-1.0,0.25,-0.0526315789473684,0,0,-1.0,0.7071067811865476,-0.2294157338705617
284,podofilox,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
285,"1-tert-butyl-3-(4-chloro-phenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine",1,1,[2],[1],,,,,,0,0,0.0,0.0,0.0
286,(r)-n-(3-indol-1-yl-2-methyl-propyl)-4-sulfamoyl-benzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
287,"(9beta,13alpha,14beta,17alpha)-2-methoxyestra-1,3,5(10)-triene-3,17-diyl disulfamate",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
288,plecanatide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
289,"5-{[(4-amino-3-chloro-5-fluorophenyl)sulfonyl]amino}-1,3,4-thiadiazole-2-sulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
290,"1-methyl-3-oxo-1,3-dihydro-benzo[c]isothiazole-5-sulfonic acid amide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
291,"al-6629, [2h-thieno[3,2-e]-1,2-thiazine-6-sulfonamide,2-(3-methoxyphenyl)-3-(4-morpholinyl)-, 1,1-dioxide]",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
292,fr236913,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
293,tributyltin,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
294,fr230513,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
295,dasiglucagon,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
296,fr221647,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
297,ly2181308,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
298,fr117016,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
299,fr-234938,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
300,"2-[4-(4-hydroxy-3-isopropyl-phenoxy)-3,5-dimethyl-phenyl]-2h-[1,2,4]triazine-3,5-dione",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
301,fr239087,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
302,telapristone acetate,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
303,pentostatin,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
304,"12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12h)-one",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
305,"(5e)-14-chloro-15,17-dihydroxy-4,7,8,9,10,11-hexahydro-2-benzoxacyclopentadecine-1,12(3h,13h)-dione",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
306,2-(4-chloro-phenylamino)-nicotinic acid,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
307,enzacamene,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
308,belatacept,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
309,"thiophene-2,5-disulfonic acid 2-amide-5-(4-methyl-benzylamide)",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
310,"2-(1,3-thiazol-4-yl)-1h-benzimidazole-5-sulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
311,1d09c3,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
312,"2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
313,diphemanil,1,0,[3],[],0.0,0.0,-1.0,0.0,0.1578947368421052,0,0,-1.0,0.0,0.6882472016116853
314,"6-chloro-3-(dichloromethyl)-3,4-dihydro-2h-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
315,3-nitro-4-(2-oxo-pyrrolidin-1-yl)-benzenesulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
316,elsamitrucin,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
317,3-mercuri-4-aminobenzenesulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
318,matairesinol,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
319,ferrous succinate,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
320,"2,6-difluorobenzenesulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
321,s-benzylcysteine,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
322,cyclohexanol,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
323,n-heptylformamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
324,pilaralisib,1,0,[3],[],0.0,0.0,-1.0,-0.25,-0.3684210526315789,0,0,-1.0,-0.7071067811865476,-1.6059101370939324
325,"n'-(6-aminopyridin-3-yl)-n-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
326,"6-chloro-n-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
327,ferrous gluconate,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
328,aunp-12,1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
329,n-[4-(aminosulfonyl)phenyl]-2-mercaptobenzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
330,elacridar,1,0,[5],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
331,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
332,n-benzylformamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
333,geldanamycin,1,1,[5],[1],0.0,0.0,-1.0,0.0,-0.0526315789473684,0,0,-1.0,0.0,-0.2294157338705617
334,"6-chloropurine riboside, 5'-monophosphate",1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
335,"(5e)-12-chloro-13,15-dihydroxy-4,7,8,9-tetrahydro-2-benzoxacyclotridecine-1,10(3h,11h)-dione",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
336,envafolimab,1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
337,niraparib,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
338,"4-[(4-o-sulfamoylbenzyl)(4-cyanophenyl)amino]-4h-[1,2,4]-triazole",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
339,becatecarin,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
340,allylestrenol,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
341,p-hydroxymercuribenzoic acid,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
342,"n-[5-(ethylsulfonyl)-2-methoxyphenyl]-5-[3-(2-pyridinyl)phenyl]-1,3-oxazol-2-amine",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
343,12-bromododecanoic acid,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
344,1-(4-hexylphenyl)prop-2-en-1-one,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
345,6-(hydroxyethyldithio)-8-(aminomethylthio)octanoic acid,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
346,coccidioides immitis spherule,1,2,[5],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
347,dacetuzumab,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
348,camptothecin,1,0,[5],[],0.0,0.0,1.0,0.25,-0.0526315789473684,0,0,1.0,0.7071067811865476,-0.2294157338705617
349,4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3h-benzimidazol-5-yl]oxy]-n-methyl-pyridine-2-carboxamide,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
350,berberine,1,0,[3],[],0.0,0.0,-1.0,-0.25,0.0526315789473684,0,0,-1.0,-0.7071067811865476,0.2294157338705617
351,ledipasvir,1,0,[5],[],0.0,0.0,-1.0,-0.25,0.1578947368421052,0,0,-1.0,-0.7071067811865476,0.6882472016116853
352,emricasan,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
353,lll-3348,1,1,[4],[5],,,,,,0,0,0.0,0.0,0.0
354,2-chloro-5-nitro-n-phenylbenzamide,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
355,nedocromil,1,2,[5],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
356,cytarabine,1,1,[4],[3],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
357,4-(aminosulfonyl)-n-[(4-fluorophenyl)methyl]-benzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
358,2-(hydrazinocarbonyl)-3-phenyl-1h-indole-5-sulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
359,asoprisnil,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
360,irl-1620,1,1,[4],[5],,,,,,0,0,0.0,0.0,0.0
361,"2-(3-amino-2,5,6-trimethoxyphenyl)ethyl 5-chloro-2,4-dihydroxybenzoate",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
362,n-benzyl-4-sulfamoyl-benzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
363,"n-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
364,cycloserine,1,0,[5],[],0.0,0.0,-1.0,0.0,0.2631578947368421,0,0,-1.0,0.0,1.1470786693528088
365,"4-(aminosulfonyl)-n-[(2,3,4-trifluorophenyl)methyl]-benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
366,"n~2~,n~2~-dimethyl-n~1~-(6-oxo-5,6-dihydrophenanthridin-2-yl)glycinamide",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
367,(s)-indapamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
368,"n-[(2r)-5-(aminosulfonyl)-2,3-dihydro-1h-inden-2-yl]-2-propylpentanamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
369,"1,2,4-triazole",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
370,"4-(aminosulfonyl)-n-[(2,4,6-trifluorophenyl)methyl]-benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
371,"1-{4-[4-amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
372,decyl(dimethyl)phosphine oxide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
373,4-flourobenzenesulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
374,tak-901,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
375,glycinamide ribonucleotide,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
376,"n-({4-[(1r)-4-[(2r,4s,5s)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-l-glutamic acid",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
377,"(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10),2,4-trien-3-yl sulfamate",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
378,n-(2-flouro-benzyl)-4-sulfamoyl-benzamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
379,ca-170,1,1,[3],[4],,,,,,0,0,0.0,0.0,0.0
380,toloxatone,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
381,"sulfamic acid 2,3-o-(1-methylethylidene)-4,5-o-sulfonyl-beta-fructopyranose ester",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
382,xl820,1,2,[3],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
383,"n~4~-(3-methyl-1h-indazol-6-yl)-n~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
384,amonafide,1,0,[3],[],0.0,0.0,-1.0,0.0,0.0526315789473684,0,0,-1.0,0.0,0.2294157338705617
385,"7,8-dihydroinosine",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
386,es-936,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
387,tg-100801,1,1,[5],[3],0.0,0.0,-1.0,-0.75,-0.3684210526315789,0,0,-1.0,-2.121320343559643,-1.6059101370939324
388,tyropanoic acid,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
389,iron,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
390,vidarabine,1,0,[4],[],0.0,0.0,-1.0,0.0,-0.1578947368421052,0,0,-1.0,0.0,-0.6882472016116853
391,methacrylyl-coenzyme a,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
392,farnesol,1,0,[3],[],0.0,0.0,1.0,0.0,0.1578947368421052,0,0,1.0,0.0,0.6882472016116853
393,phenylalanylaminodi(ethyloxy)ethyl benzenesulfonamideaminocarbonylbenzenesulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
394,mercuribenzoic acid,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
395,"4-(aminosulfonyl)-n-[(2,4-difluorophenyl)methyl]-benzamide",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
396,alsterpaullone,1,1,[1],[2],0.0,0.0,1.0,1.0,0.2631578947368421,0,0,1.0,2.8284271247461903,1.1470786693528088
397,"3-hydroxymethyl-5-aziridinyl-1methyl-2-[1h-indole-4,7-dione]-propanol",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
398,"5-methoxy-1,2-dimethyl-3-(phenoxymethyl)indole-4,7-dione",1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
399,6-phospho-d-gluconic acid,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
400,rh-1,1,0,[4],[],,,,,,0,0,0.0,0.0,0.0
401,4-methylimidazole,1,2,[5],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
402,"4-[(3-bromo-4-o-sulfamoylbenzyl)(4-cyanophenyl)amino]-4h-[1,2,4]-triazole",1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
403,vanucizumab,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
404,indane-5-sulfonamide,1,0,[5],[],,,,,,0,0,0.0,0.0,0.0
405,obinepitide,1,0,[3],[],,,,,,0,0,0.0,0.0,0.0
