,drug_name,Altered intercellular communication count,Altered intercellular communication count marg,Altered intercellular communication,Altered intercellular communication marg,Cmap pAGE Altered intercellular communication level1,Cmap pAGE Altered intercellular communication level2,Cmap pAGE Altered intercellular communication level3,Cmap pAGE Altered intercellular communication level4,Cmap pAGE Altered intercellular communication level5,Cmap pAGE Altered intercellular communication level1 z_score,Cmap pAGE Altered intercellular communication level2 z_score,Cmap pAGE Altered intercellular communication level3 z_score,Cmap pAGE Altered intercellular communication level4 z_score,Cmap pAGE Altered intercellular communication level5 z_score
165,pomalidomide,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0,-0.0729166666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.0,-1.010362971081845
166,zomepirac,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
167,gsk-1059615,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,0.2857142857142857,0.0,0.1923076923076923,-0.0572916666666666,-0.5773502691896256,0.7559289460184545,0.0,0.98058067569092,-0.7938566201357353
168,chloramphenicol succinate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
169,ulipristal,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.5714285714285714,-0.6666666666666666,-0.1923076923076923,-0.1510416666666666,-0.5773502691896256,-1.511857892036909,-2.0,-0.98058067569092,-2.092894725812393
170,loteprednol etabonate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
171,"4-o-(4,6-dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}-beta-d-lyxo-hexopyranosyl)-alpha-d-erythro-hexopyranose",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
172,artesunate,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.0769230769230769,-0.0104166666666666,-0.5773502691896256,-0.3779644730092272,-1.0,0.392232270276368,-0.1443375672974064
173,"4,6-dideoxy-4-{[4-[(4-o-hexopyranosylhexopyranosyl)oxy]-5,6-dihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}hexopyranosyl-(1->4)hexopyranosyl-(1->4)hexopyranose",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
174,"4,6-dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}-alpha-d-lyxo-hexopyranosyl-(1->4)-alpha-d-threo-hexopyranosyl-(1->6)-alpha-l-threo-hexopyranose",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
175,acarbose derived hexasaccharide,4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
176,"4-o-(4,6-dideoxy-4-{[4-[(4-o-hexopyranosylhexopyranosyl)oxy]-5,6-dihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}hexopyranosyl)hexopyranose",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
177,lorpiprazole,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
178,cabergoline,4,0,"[1, 2, 3, 5]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.3846153846153846,-0.0104166666666666,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.96116135138184,-0.1443375672974064
179,isometheptene,4,1,"[1, 2, 3, 5]",[4],0.3333333333333333,0.5714285714285714,0.4444444444444444,0.0384615384615384,0.0677083333333333,0.5773502691896256,1.511857892036909,1.3333333333333333,0.196116135138184,0.9381941874331416
180,cortisone acetate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
181,ridaforolimus,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
182,rimiducid,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
183,xl228,4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
184,difluprednate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
185,5beta-dihydrotestosterone,4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
186,"5-(5-chloro-7h-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1h-imidazo[4,5-c]pyridine",4,1,"[1, 2, 3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
187,"n-[2-(5-methyl-4h-1,2,4-triazol-3-yl)phenyl]-7h-pyrrolo[2,3-d]pyrimidin-4-amine",4,1,"[1, 2, 3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
188,minocycline,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,-0.1923076923076923,-0.0989583333333333,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,-0.98058067569092,-1.3712068893253608
189,bryostatin 1,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
190,estetrol,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
191,pipamperone,4,0,"[1, 2, 3, 5]",[],0.3333333333333333,0.1428571428571428,0.1111111111111111,-0.0769230769230769,0.0416666666666666,0.5773502691896256,0.3779644730092272,0.3333333333333333,-0.392232270276368,0.5773502691896256
192,"d-gluco-2,5-anhydro-1-deoxy-1-phosphonohexitol-6-phosphate",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
193,nabumetone,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.0769230769230769,0.0520833333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-0.392232270276368,0.7216878364870322
194,selgantolimod,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
195,zinc acetate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
196,pimecrolimus,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.2857142857142857,-0.4444444444444444,-0.5769230769230769,-0.2239583333333333,-0.5773502691896256,-0.7559289460184545,-1.3333333333333333,-2.94174202707276,-3.103257696894238
197,"6-chloro-9-hydroxy-1,3-dimethyl-1,9-dihydro-4h-pyrazolo[3,4-b]quinolin-4-one",4,1,"[1, 3, 4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
198,"5-cyano-n-(2,5-dimethoxybenzyl)-6-ethoxypyridine-2-carboxamide",4,1,"[1, 3, 4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
199,"n-(4-amino-5-cyano-6-ethoxypyridin-2-yl)-2-(4-bromo-2,5-dimethoxyphenyl)acetamide",4,1,"[1, 3, 4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
200,naproxen,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0,0.0833333333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.0,1.1547005383792512
201,dabigatran etexilate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
202,"maltosyl-alpha (1,4)-d-gluconhydroximo-1,5-lactam",4,0,"[1, 2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
203,resiniferatoxin,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
204,3-carboxy-4-methyl-5-propyl-2-furanpropionic,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
205,auranofin,4,0,"[2, 3, 4, 5]",[],-0.3333333333333333,-0.2857142857142857,0.0,-0.1923076923076923,0.0677083333333333,-0.5773502691896256,-0.7559289460184545,0.0,-0.98058067569092,0.9381941874331416
206,clobetasone,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
207,aspirin,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.1538461538461538,0.0208333333333333,0.5773502691896256,1.1338934190276817,0.3333333333333333,0.7844645405527361,0.2886751345948128
208,cyt006-angqb,4,1,"[1, 2, 3, 5]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
209,pseudoephedrine,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.1538461538461538,0.0729166666666666,0.5773502691896256,-0.3779644730092272,-1.0,0.7844645405527361,1.010362971081845
210,siltuximab,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
211,fenoprofen,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,0.1428571428571428,0.3333333333333333,0.2307692307692307,0.0833333333333333,0.5773502691896256,0.3779644730092272,1.0,1.1766968108291045,1.1547005383792512
212,suprofen,4,0,"[2, 3, 4, 5]",[],0.3333333333333333,0.2857142857142857,0.4444444444444444,0.0384615384615384,0.078125,0.5773502691896256,0.7559289460184545,1.3333333333333333,0.196116135138184,1.0825317547305482
213,omadacycline,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
214,technetium tc-99m oxidronate,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
215,dilmapimod,4,0,"[2, 3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
216,trifarotene,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
217,prochlorperazine,3,1,"[1, 2, 5]",[4],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,-0.3076923076923077,-0.0416666666666666,0.5773502691896256,-0.3779644730092272,-1.0,-1.568929081105472,-0.5773502691896256
218,tetrandrine,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
219,lurbinectedin,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
220,indacaterol,3,0,"[2, 3, 4]",[],0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.3076923076923077,-0.0520833333333333,0.5773502691896256,0.3779644730092272,-0.3333333333333333,1.568929081105472,-0.7216878364870322
221,desonide,3,1,"[2, 4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
222,darunavir,3,0,"[2, 3, 4]",[],-0.3333333333333333,0.1428571428571428,0.3333333333333333,0.0,-0.0833333333333333,-0.5773502691896256,0.3779644730092272,1.0,0.0,-1.1547005383792512
223,vinpocetine,3,0,"[2, 3, 4]",[],-0.3333333333333333,0.1428571428571428,0.3333333333333333,0.0769230769230769,0.1145833333333333,-0.5773502691896256,0.3779644730092272,1.0,0.392232270276368,1.5877132402714706
224,cambinol,3,1,"[1, 4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
225,crx-139,3,0,"[2, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
226,vancomycin,3,0,"[2, 3, 4]",[],0.3333333333333333,0.4285714285714285,0.5555555555555556,0.0769230769230769,0.09375,0.5773502691896256,1.1338934190276817,1.6666666666666667,0.392232270276368,1.2990381056766578
227,tocilizumab,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
228,sulfamethizole,3,1,"[2, 3, 5]",[4],-0.3333333333333333,0.0,0.2222222222222222,0.0384615384615384,0.1197916666666666,-0.5773502691896256,0.0,0.6666666666666666,0.196116135138184,1.659882023920174
229,droperidol,3,1,"[1, 2, 5]",[3],0.3333333333333333,0.0,0.0,0.2692307692307692,0.015625,0.5773502691896256,0.0,0.0,1.372812945967288,0.2165063509461096
230,epinastine,3,0,"[2, 4, 5]",[],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,-0.2307692307692307,0.0729166666666666,0.5773502691896256,-0.3779644730092272,-1.0,-1.1766968108291045,1.010362971081845
231,prenylamine,3,0,"[2, 3, 4]",[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.0769230769230769,0.1041666666666666,0.5773502691896256,1.1338934190276817,0.3333333333333333,0.392232270276368,1.4433756729740643
232,sulfamethoxazole,3,0,"[2, 3, 4]",[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.3846153846153846,0.0520833333333333,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,1.96116135138184,0.7216878364870322
233,nintedanib,3,0,"[2, 3, 5]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0,-0.0520833333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.0,-0.7216878364870322
234,kos-1584,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
235,"l-n(omega)-nitroarginine-2,4-l-diaminobutyric amide",3,1,"[1, 2, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
236,posaconazole,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
237,umbralisib,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
238,indomethacin,3,1,"[3, 4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
239,lenacapavir,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
240,norethindrone enanthate,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
241,etonogestrel,3,1,"[2, 3, 5]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
242,encenicline,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
243,win 55212-2,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
244,mk-0668,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
245,1-hydroxy-2-isopropylguanidine,3,0,"[1, 2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
246,ertugliflozin,3,1,"[2, 3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
247,letrozole,3,1,"[2, 3, 4]",[5],0.3333333333333333,0.4285714285714285,0.5555555555555556,0.4615384615384615,0.0625,0.5773502691896256,1.1338934190276817,1.6666666666666667,2.3533936216582085,0.8660254037844385
248,methylprednisone,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
249,flurithromycin,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
250,2-({2-[(3-hydroxyphenyl)amino]pyrimidin-4-yl}amino)benzamide,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
251,selenocysteine,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
252,tolazoline,3,1,"[1, 2, 5]",[4],-0.3333333333333333,0.0,-0.2222222222222222,0.0384615384615384,0.0572916666666666,-0.5773502691896256,0.0,-0.6666666666666666,0.196116135138184,0.7938566201357353
253,2-((9h-purin-6-ylthio)methyl)-5-chloro-3-(2-methoxyphenyl)quinazolin-4(3h)-one,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
254,sirolimus,3,1,"[2, 3, 4]",[5],-0.3333333333333333,-0.7142857142857143,-0.7777777777777778,-0.2307692307692307,0.03125,-0.5773502691896256,-1.8898223650461363,-2.3333333333333335,-1.1766968108291045,0.4330127018922192
255,quinupristin,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
256,ivacaftor,3,0,"[2, 3, 4]",[],0.3333333333333333,0.0,0.2222222222222222,0.0384615384615384,0.0364583333333333,0.5773502691896256,0.0,0.6666666666666666,0.196116135138184,0.5051814855409225
257,piperine,3,0,"[2, 3, 4]",[],0.3333333333333333,0.2857142857142857,0.2222222222222222,0.1153846153846153,0.046875,0.5773502691896256,0.7559289460184545,0.6666666666666666,0.5883484054145521,0.6495190528383289
258,tesamorelin,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
259,daxalipram,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
260,tacrolimus,3,0,"[2, 3, 4]",[],-0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.0769230769230769,-0.0520833333333333,-0.5773502691896256,-0.3779644730092272,-1.0,0.392232270276368,-0.7216878364870322
261,ephedrine,3,1,"[2, 3, 5]",[4],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.5384615384615384,-0.0416666666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,2.745625891934576,-0.5773502691896256
262,calcitriol,3,1,"[1, 2, 4]",[3],0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0,-0.0520833333333333,0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.0,-0.7216878364870322
263,cytidine-5'-monophosphate-5-n-acetylneuraminic acid,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
264,lacidipine,3,0,"[2, 3, 5]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.1538461538461538,-0.09375,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-0.7844645405527361,-1.2990381056766578
265,alpha-d-quinovopyranose,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
266,grazoprevir,3,0,"[2, 3, 4]",[],-1.0,-1.0,-1.0,-0.5384615384615384,-0.1770833333333333,-1.732050807568877,-2.6457513110645907,-3.0,-2.745625891934576,-2.4537386440559095
267,epinephrine,3,0,"[1, 2, 5]",[],0.3333333333333333,0.1428571428571428,0.3333333333333333,-0.0769230769230769,-0.09375,0.5773502691896256,0.3779644730092272,1.0,-0.392232270276368,-1.2990381056766578
268,danoprevir,3,0,"[2, 3, 4]",[],-0.3333333333333333,0.0,0.0,0.2692307692307692,-0.109375,-0.5773502691896256,0.0,0.0,1.372812945967288,-1.5155444566227674
269,sulfadimethoxine,3,1,"[2, 3, 5]",[4],-1.0,-0.1428571428571428,-0.3333333333333333,-0.4615384615384615,-0.0520833333333333,-1.732050807568877,-0.3779644730092272,-1.0,-2.3533936216582085,-0.7216878364870322
270,lestaurtinib,3,0,"[2, 3, 4]",[],-1.0,-0.7142857142857143,-0.3333333333333333,-0.2307692307692307,-0.0416666666666666,-1.732050807568877,-1.8898223650461363,-1.0,-1.1766968108291045,-0.5773502691896256
271,resveratrol,3,1,"[2, 4, 5]",[3],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.5384615384615384,-0.1354166666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-2.745625891934576,-1.8763883748662833
272,tanespimycin,3,0,"[2, 3, 4]",[],-1.0,-0.7142857142857143,-0.7777777777777778,-0.3846153846153846,0.0520833333333333,-1.732050807568877,-1.8898223650461363,-2.3333333333333335,-1.96116135138184,0.7216878364870322
273,s-ethyl-n-phenyl-isothiourea,3,1,"[1, 2, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
274,otlertuzumab,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
275,epofolate,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
276,maribavir,3,0,"[2, 3, 4]",[],0.3333333333333333,0.4285714285714285,0.3333333333333333,0.4615384615384615,0.03125,0.5773502691896256,1.1338934190276817,1.0,2.3533936216582085,0.4330127018922192
277,dicloxacillin,3,0,"[2, 4, 5]",[],-0.3333333333333333,0.1428571428571428,-0.1111111111111111,0.0769230769230769,0.09375,-0.5773502691896256,0.3779644730092272,-0.3333333333333333,0.392232270276368,1.2990381056766578
278,ketoprofen,3,0,"[2, 4, 5]",[],0.3333333333333333,0.2857142857142857,0.2222222222222222,-0.0384615384615384,-0.1614583333333333,0.5773502691896256,0.7559289460184545,0.6666666666666666,-0.196116135138184,-2.2372322931097997
279,patisiran,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
280,vandetanib,3,0,"[2, 3, 4]",[],0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.3461538461538461,-0.046875,0.5773502691896256,-1.1338934190276817,-1.0,-1.765045216243656,-0.6495190528383289
281,biotin,3,0,"[1, 2, 3]",[],0.3333333333333333,0.2857142857142857,0.4444444444444444,-0.1153846153846153,0.0989583333333333,0.5773502691896256,0.7559289460184545,1.3333333333333333,-0.5883484054145521,1.3712068893253608
282,thiacloprid,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
283,mycophenolic acid,3,1,"[2, 3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
284,isavuconazonium,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
285,insulin human,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
286,tetracycline,3,0,"[2, 3, 4]",[],-0.3333333333333333,0.0,-0.2222222222222222,-0.1923076923076923,0.1197916666666666,-0.5773502691896256,0.0,-0.6666666666666666,-0.98058067569092,1.659882023920174
287,dextroamphetamine,3,0,"[1, 2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
288,prucalopride,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
289,ropinirole,3,0,"[1, 2, 5]",[],-1.0,-0.1428571428571428,0.1111111111111111,0.2307692307692307,0.0208333333333333,-1.732050807568877,-0.3779644730092272,0.3333333333333333,1.1766968108291045,0.2886751345948128
290,digitoxin,3,0,"[2, 3, 4]",[],-1.0,-0.4285714285714285,-0.3333333333333333,-0.2307692307692307,0.03125,-1.732050807568877,-1.1338934190276817,-1.0,-1.1766968108291045,0.4330127018922192
291,imidacloprid,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
292,phenylephrine,3,1,"[1, 2, 3]",[4],1.0,0.4285714285714285,0.1111111111111111,0.1538461538461538,0.15625,1.732050807568877,1.1338934190276817,0.3333333333333333,0.7844645405527361,2.1650635094610964
293,fexofenadine,3,0,"[2, 3, 4]",[],0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.2307692307692307,0.0729166666666666,0.5773502691896256,-0.3779644730092272,-1.0,1.1766968108291045,1.010362971081845
294,azithromycin,3,0,"[2, 3, 4]",[],0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.2307692307692307,0.1770833333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,1.1766968108291045,2.4537386440559095
295,cpi-1205,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
296,finerenone,3,0,"[2, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
297,capsaicin,3,0,"[2, 3, 4]",[],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.1538461538461538,-0.0208333333333333,0.5773502691896256,0.3779644730092272,0.3333333333333333,0.7844645405527361,-0.2886751345948128
298,infigratinib,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
299,hydroxyzine,3,0,"[2, 3, 4]",[],-1.0,-0.5714285714285714,-0.4444444444444444,-0.2692307692307692,-0.234375,-1.732050807568877,-1.511857892036909,-1.3333333333333333,-1.372812945967288,-3.247595264191645
300,2'-deoxyuridine 3'-monophosphate,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
301,dexverapamil,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
302,dexniguldipine,3,0,"[2, 3, 4]",[],-1.0,-0.8571428571428571,-0.6666666666666666,-0.5769230769230769,-0.0677083333333333,-1.732050807568877,-2.2677868380553634,-2.0,-2.94174202707276,-0.9381941874331416
303,"n-{(3s,4s)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-n'-(4-chlorobenzyl)ethane-1,2-diamine",3,0,"[1, 2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
304,colchicine,3,0,"[2, 3, 4]",[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.0769230769230769,0.03125,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.392232270276368,0.4330127018922192
305,tg100-115,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
306,nitroarginine,3,0,"[1, 2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
307,temozolomide,3,1,"[2, 3, 4]",[5],-0.3333333333333333,0.4285714285714285,0.5555555555555556,0.2307692307692307,0.0729166666666666,-0.5773502691896256,1.1338934190276817,1.6666666666666667,1.1766968108291045,1.010362971081845
308,"n-{(3r,4s)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-n'-(3-chlorobenzyl)ethane-1,2-diamine",3,1,"[1, 2, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
309,colchiceine,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
310,norelgestromin,3,1,"[2, 3, 5]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
311,triprolidine,3,1,"[2, 4, 5]",[3],0.3333333333333333,0.1428571428571428,0.1111111111111111,0.3846153846153846,0.1145833333333333,0.5773502691896256,0.3779644730092272,0.3333333333333333,1.96116135138184,1.5877132402714706
312,phenindamine,3,1,"[2, 4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
313,carboxyamidotriazole,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
314,emopamil,3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
315,n-{(4s)-4-amino-5-[(2-aminoethyl)amino]pentyl}-n'-nitroguanidine,3,1,"[1, 2, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
316,l-n(omega)-nitroarginine-(4r)-amino-l-proline amide,3,1,"[1, 2, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
317,alclometasone,3,0,"[2, 4, 5]",[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0,-0.0520833333333333,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.0,-0.7216878364870322
318,clindamycin,3,0,"[2, 3, 4]",[],-1.0,-0.1428571428571428,-0.1111111111111111,-0.3076923076923077,-0.09375,-1.732050807568877,-0.3779644730092272,-0.3333333333333333,-1.568929081105472,-1.2990381056766578
319,risperidone,3,1,"[2, 4, 5]",[3],-1.0,-0.5714285714285714,-0.4444444444444444,-0.2692307692307692,-0.0677083333333333,-1.732050807568877,-1.511857892036909,-1.3333333333333333,-1.372812945967288,-0.9381941874331416
320,ricinoleic acid,3,1,"[2, 3, 5]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
321,[(1s)-4-(1-aminobutylideneamino)-1-carboxybutyl]azanium,3,0,"[1, 2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
322,grapiprant,3,0,"[2, 3, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
323,arachidonic acid,3,1,"[2, 4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
324,chlorcyclizine,3,1,"[2, 4, 5]",[3],1.0,0.7142857142857143,0.5555555555555556,0.3846153846153846,0.0625,1.732050807568877,1.8898223650461363,1.6666666666666667,1.96116135138184,0.8660254037844385
325,"pyrimidine-4,6-dicarboxylic acid bis-[(pyridin-3-ylmethyl)-amide]",3,0,"[2, 3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
