,drug_name,Cell senescence count,Cell senescence count marg,Cell senescence,Cell senescence marg,Cmap pAGE Cell senescence level1,Cmap pAGE Cell senescence level2,Cmap pAGE Cell senescence level3,Cmap pAGE Cell senescence level4,Cmap pAGE Cell senescence level5,Cmap pAGE Cell senescence level1 z_score,Cmap pAGE Cell senescence level2 z_score,Cmap pAGE Cell senescence level3 z_score,Cmap pAGE Cell senescence level4 z_score,Cmap pAGE Cell senescence level5 z_score
168,tesofensine,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
169,erdafitinib,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
170,neflamapimod,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
171,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-n-(1-methylethyl)-1,3-benzothiazol-2-amine",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
172,"8-(2-chlorophenylamino)-2-(2,6-difluorophenylamino)-9-ethyl-9h-purine-1,7-diium",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
173,3-fluoro-5-morpholin-4-yl-n-[1-(2-pyridin-4-ylethyl)-1h-indol-6-yl]benzamide,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
174,"n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
175,nomifensine,3,0,"[3, 4, 5]",[],0.0,0.3333333333333333,-0.1428571428571428,-0.375,-0.5483870967741935,0.0,0.5773502691896256,-0.3779644730092272,-1.5,-3.053290134455173
176,sebacic acid,3,2,"[1, 3, 4]","[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
177,s-octylglutathione,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
178,n-(pyridin-3-ylmethyl)aniline,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
179,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
180,n-methyl-1-(2-thiophen-2-ylphenyl)methanamine,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
181,n-[4-(benzyloxy)phenyl]glycinamide,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
182,romosozumab,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
183,(2s)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
184,tropifexor,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
185,epirubicin,3,0,"[3, 4, 5]",[],0.0,0.3333333333333333,0.4285714285714285,0.375,0.1612903225806451,0.0,0.5773502691896256,1.1338934190276817,1.5,0.8980265101338745
186,1-(9-ethyl-9h-carbazol-3-yl)-n-methylmethanamine,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
187,arginineamide,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
188,(4-fluorophenyl)(pyridin-4-yl)methanone,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
189,flavone,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
190,1-(4-thiophen-2-ylphenyl)methanamine,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
191,triethyl phosphate,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
192,"n,n-bis(3-(d-gluconamido)propyl)deoxycholamide",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
193,nidufexor,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
194,halicin,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
195,selgantolimod,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
196,(s)-alpha-methyl-4-carboxyphenylglycine,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
197,1-hydroxy-2-s-glutathionyl-3-para-nitrophenoxy-propane,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
198,acemetacin,3,0,"[3, 4, 5]",[],0.0,0.3333333333333333,0.1428571428571428,-0.125,-0.2258064516129032,0.0,0.5773502691896256,0.3779644730092272,-0.5,-1.257237114187424
199,3'-phospho-5'-adenylyl sulfate,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
200,pyrazolanthrone,3,0,"[3, 4, 5]",[],0.0,-0.3333333333333333,-0.1428571428571428,0.0,0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,0.0,0.1796053020267748
201,"n-[3-[(1-aminoethyl)(hydroxy)phosphoryl]-2-(1,1'-biphenyl-4-ylmethyl)propanoyl]alanine",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
202,3-(benzyloxy)pyridin-2-amine,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
203,(r)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
204,staurosporine,3,0,"[2, 4, 5]",[],0.0,0.3333333333333333,0.7142857142857143,0.25,0.032258064516129,0.0,0.5773502691896256,1.8898223650461363,1.0,0.1796053020267748
205,dg051,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
206,"n-(4-amino-5-cyano-6-ethoxypyridin-2-yl)-2-(4-bromo-2,5-dimethoxyphenyl)acetamide",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
207,regorafenib,3,1,"[1, 2, 3]",[4],-1.0,-1.0,0.1428571428571428,-0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,0.3779644730092272,-0.5,-0.5388159060803247
208,"5-cyano-n-(2,5-dimethoxybenzyl)-6-ethoxypyridine-2-carboxamide",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
209,m-cresol,3,0,"[1, 2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
210,minocycline,3,0,"[3, 4, 5]",[],-1.0,-1.0,0.1428571428571428,0.0,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,-0.5388159060803247
211,amlexanox,3,0,"[3, 4, 5]",[],0.0,-0.3333333333333333,0.4285714285714285,0.0,-0.032258064516129,0.0,-0.5773502691896256,1.1338934190276817,0.0,-0.1796053020267748
212,"4-(2-amino-1,3-thiazol-4-yl)phenol",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
213,5-[2-(1h-pyrrol-1-yl)ethoxy]-1h-indole,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
214,"6-chloro-9-hydroxy-1,3-dimethyl-1,9-dihydro-4h-pyrazolo[3,4-b]quinolin-4-one",3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
215,n-benzyl-4-[(2r)-pyrrolidin-2-ylmethoxy]aniline,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
216,{4-[(2r)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
217,azd 3355,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
218,fexaramine,3,1,"[1, 2, 3]",[4],1.0,1.0,0.1428571428571428,0.125,-0.032258064516129,1.4142135623730951,1.732050807568877,0.3779644730092272,0.5,-0.1796053020267748
219,opc-14523,3,0,"[3, 4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
220,"1-(2,2'-bithiophen-5-yl)methanamine",3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
221,kelatorphan,3,1,"[1, 2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
222,benzenesulfinic acid,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
223,thymidine monophosphate,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
224,2'-deoxyguanosine-5'-triphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
225,"(4r)-n-[4-({[2-(dimethylamino)ethyl]amino}carbonyl)-1,3-thiazol-2-yl]-4-methyl-1-oxo-2,3,4,9-tetrahydro-1h-beta-carboline-6-carboxamide",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
226,2'-deoxyguanosine-5'-diphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
227,dihydroquinidine barbiturate,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
228,13-acetylphorbol,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
229,amuvatinib,2,1,"[1, 2]",[3],0.0,-0.3333333333333333,-0.4285714285714285,-0.5,-0.4838709677419355,0.0,-0.5773502691896256,-1.1338934190276817,-2.0,-2.6940795304016234
230,rilmenidine,2,0,"[4, 5]",[],0.0,-0.3333333333333333,-0.4285714285714285,-0.375,-0.2258064516129032,0.0,-0.5773502691896256,-1.1338934190276817,-1.5,-1.257237114187424
231,cantharidin,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
232,3'-oxo-adenosine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
233,stavudine triphosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
234,"[2(r,s)-2-sulfanylheptanoyl]-phe-ala",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
235,"1-tert-butyl-3-(3-methylbenzyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
236,zidovudine diphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
237,s-hydroxymethyl glutathione,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
238,"3h-pyrazolo[4,3-d]pyrimidin-7-ol",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
239,"2-amino-n,3,3-trimethylbutanamide",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
240,"(10r)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8h-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
241,pargyline,2,1,"[4, 5]",[3],0.0,0.3333333333333333,-0.1428571428571428,-0.25,-0.1612903225806451,0.0,0.5773502691896256,-0.3779644730092272,-1.0,-0.8980265101338745
242,vadimezan,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
243,ingenol mebutate,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
244,thiorphan,2,0,"[1, 2]",[],0.0,-0.3333333333333333,-0.4285714285714285,0.0,0.0967741935483871,0.0,-0.5773502691896256,-1.1338934190276817,0.0,0.5388159060803247
245,zimelidine,2,1,"[3, 4]",[5],1.0,1.0,0.1428571428571428,-0.25,-0.0967741935483871,1.4142135623730951,1.732050807568877,0.3779644730092272,-1.0,-0.5388159060803247
246,trifluoroethanol,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
247,motexafin gadolinium,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
248,"(1'r,2's)-9-(2-hydroxy-3'-keto-cyclopenten-1-yl)adenine",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
249,ursolic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
250,3-fluoro-l-tyrosine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
251,parathyroid hormone,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
252,nicotinamide mononucleotide,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
253,"3-{[(1r)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
254,tedizolid phosphate,2,1,"[4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
255,cystine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
256,tnx-901,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
257,"[4-(1,3,2-dioxaborolan-2-yloxy)methyl]benzamidine",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
258,glpg-0974,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
259,thymidine-5'- diphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
260,l-myo-inositol-1-phosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
261,isopentenyl pyrophosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
262,"(2r)-2-amino-3,3,3-trifluoro-n-hydroxy-2-{[(4-phenoxyphenyl)sulfonyl]methyl}propanamide",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
263,isocarboxazid,2,1,"[4, 5]",[3],1.0,0.3333333333333333,0.1428571428571428,-0.125,-0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,-0.5,-0.1796053020267748
264,"2',3'-dideoxy-3'-fluoro-urididine-5'-diphosphate",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
265,"(3r)-4,4-difluoro-3-[(4-methoxyphenyl)sulfonyl]butanoic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
266,3'-deoxy 3'-amino adenosine-5'-diphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
267,candoxatrilat,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
268,methohexital,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
269,tedizolid,2,1,"[4, 5]",[3],1.0,0.3333333333333333,0.1428571428571428,0.125,-0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.5,-0.1796053020267748
270,"5-(4-phenoxyphenyl)-5-(4-pyrimidin-2-ylpiperazin-1-yl)pyrimidine-2,4,6(2h,3h)-trione",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
271,xl281,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
272,mmda,2,1,"[4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
273,2-{[formyl(hydroxy)amino]methyl}-4-methylpentanoic acid,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
274,pg-530742,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
275,benzylpenicilloyl polylysine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
276,tg100-115,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
277,"1,1,1,3,3,3-hexafluoro-2-{4-[(2,2,2-trifluoroethyl)amino]phenyl}propan-2-ol",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
278,pd150606,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
279,dimethylallyl diphosphate,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
280,omalizumab,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
281,2'-deoxycytidine,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
282,d-eritadenine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
283,isoflavone,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
284,cra_23653,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
285,"(9s,10s)-9-(s-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
286,cra_8696,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
287,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1h-1,3-benzodiazole-5-carboximidamide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
288,sulodexide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
289,2-(2-hydroxy-phenyl)-3h-benzoimidazole-5-carboxamidine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
290,zinc trihydroxide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
291,5-amidino-benzimidazole,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
292,mepivacaine,2,0,"[4, 5]",[],0.0,0.3333333333333333,0.4285714285714285,0.0,0.032258064516129,0.0,0.5773502691896256,1.1338934190276817,0.0,0.1796053020267748
293,cra_10972,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
294,cra_10991,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
295,cra_1802,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
296,ardeparin,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
297,risedronic acid,2,2,"[1, 3]","[2, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
298,glisoxepide,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
299,equilin,2,1,"[1, 2]",[3],-1.0,-1.0,-0.4285714285714285,-0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,-0.5388159060803247
300,abaloparatide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
301,protriptyline,2,1,"[3, 4]",[5],1.0,0.3333333333333333,0.4285714285714285,0.25,0.0967741935483871,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.0,0.5388159060803247
302,rpr131247,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
303,pam2csk4,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
304,"2',3'-dehydro-2',3'-deoxy-thymidine 5'-diphosphate",2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
305,"hexane-1,6-diol",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
306,4-iodobenzo[b]thiophene-2-carboxamidine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
307,nitisinone,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
308,das869,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
309,cyclohexanol,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
310,n-heptylformamide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
311,aminomethylcyclohexane,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
312,bemiparin,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
313,deamido-nad+,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
314,bucladesine,2,0,"[4, 5]",[],0.0,-0.3333333333333333,0.4285714285714285,0.125,0.1612903225806451,0.0,-0.5773502691896256,1.1338934190276817,0.5,0.8980265101338745
315,ancestim,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
316,bis-benzamidine,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
317,n-benzylformamide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
318,isopentyl pyrophosphate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
319,epitestosterone,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
320,epigallocatechin gallate,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
321,xl765,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
322,2-(3-methylphenyl)-1h-indole-5-carboximidamide,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
323,guanine,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
324,furoyl-leucine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
325,idecabtagene vicleucel,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
326,indigo,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
327,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclopentyloxy)ethanoyl)pyrrolidine-2-carboxamide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
328,rpr128515,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
329,rwj-56423,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
330,troglitazone,2,0,"[4, 5]",[],0.0,0.3333333333333333,-0.1428571428571428,0.0,-0.032258064516129,0.0,0.5773502691896256,-0.3779644730092272,0.0,-0.1796053020267748
331,streptokinase,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
332,n-[(furan-2-yl)carbonyl]-(s)-leucyl-(r)-[1-amino-2(1h-indol-3-yl)ethyl]-phosphonic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
333,reglitazar,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
334,"n,n'-dimethyl-n-(acetyl)-n'-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)ethylenediamine",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
335,bis(5-amidino-benzimidazolyl)methanone zinc,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
336,"[4-(6-chloro-naphthalene-2-sulfonyl)-piperazin-1-yl]-(3,4,5,6-tetrahydro-2h-[1,4']bipyridinyl-4-yl)-methanone",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
337,flortaucipir f-18,2,1,"[4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
338,4-(methylsulfonyl)benzenecarboximidamide,2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
339,"(1r,2s)-2-phenylcyclopropanaminium",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
340,zinc protoporphyrin,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
341,sf1126,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
342,teriparatide,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
343,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)-4-acetyl-piperazine,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
344,taurochenodeoxycholic acid,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
345,tesaglitazar,2,0,"[1, 2]",[],-1.0,-1.0,-0.7142857142857143,-0.5,-0.2258064516129032,-1.4142135623730951,-1.732050807568877,-1.8898223650461363,-2.0,-1.257237114187424
346,proparacaine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
347,[(1-{2[(4-carbamimidoyl-phenylamino)-methyl]-1-methyl-1h-benzoimidazol-5-yl}-cyclopropyl)-pyridin-2-yl-methyleneaminooxy]-acetic acid ethyl ester,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
348,ertiprotafib,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
349,"10-propargyl-5,8-dideazafolic acid",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
350,"(9r,10r)-9-(s-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
351,bis(5-amidino-benzimidazolyl)methane,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
352,dyclonine,2,0,"[4, 5]",[],0.0,0.3333333333333333,0.1428571428571428,0.125,-0.032258064516129,0.0,0.5773502691896256,0.3779644730092272,0.5,-0.1796053020267748
353,xl844,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
354,"(2r,3r)-n^1^-[(1s)-2,2-dimethyl-1-(methylcarbamoyl)propyl]-n^4^-hydroxy-2-(2-methylpropyl)-3-{[(1,3-thiazol-2-ylcarbonyl)amino]methyl}butanediamide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
355,"nalpha-(2-naphthylsulfonylglycyl)-3-amidino-d,l-phenylalanine-isopropylester",2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
356,2-(thiomethylene)-4-methylpentanoic acid,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
357,netarsudil,2,1,"[4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
358,n-(5-{[(2s)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1h-indazol-3-yl)benzamide,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
359,nialamide,2,1,"[4, 5]",[3],-1.0,-1.0,0.1428571428571428,0.25,0.2903225806451613,-1.4142135623730951,-1.732050807568877,0.3779644730092272,1.0,1.6164477182409742
360,1-cyclohexyl-n-{[1-(4-methylphenyl)-1h-indol-3-yl]methyl}methanamine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
361,1-(4-amidinophenyl)-3-(4-chlorophenyl)urea,2,0,"[3, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
362,"(3r)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5h-[1]benzothieno[3,2-e][1,4]diazepin-5-one",2,0,"[2, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
363,ragaglitazar,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
364,furazolidone,2,1,"[4, 5]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
365,"4-(1,3,2-dioxaborolan-2-yloxy)butan-1-aminium",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
366,cilazaprilat,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
367,"1,3,2-dioxaborolan-2-ol",2,1,"[3, 4]",[5],,,,,,0.0,0.0,0.0,0.0,0.0
